date,managed_pos,managed_neg,non_reportable_pos,non_reportable_neg,others_pos,others_neg,producer_pos,producer_neg,swap_pos,swap_neg,short,long
2013-09-10,84929.0,0.0,12136.0,0.0,25736.0,0.0,0.0,-21880.0,0.0,-100921.0,-122801.0,122801.0
2013-09-17,70113.0,0.0,8068.0,0.0,23716.0,0.0,0.0,-13841.0,0.0,-88057.0,-101898.0,101897.0
2013-09-24,78654.0,0.0,7000.0,0.0,21295.0,0.0,0.0,-15789.0,0.0,-91160.0,-106949.0,106949.0
2013-10-01,72938.0,0.0,7352.0,0.0,24564.0,0.0,0.0,-8615.0,0.0,-96238.0,-104853.0,104854.0
2013-10-08,84666.0,0.0,9302.0,0.0,25376.0,0.0,0.0,-16140.0,0.0,-103201.0,-119341.0,119344.0
2013-10-15,62526.0,0.0,5474.0,0.0,21586.0,0.0,0.0,-9343.0,0.0,-80243.0,-89586.0,89586.0
2013-10-22,79361.0,0.0,5142.0,0.0,29089.0,0.0,0.0,-19573.0,0.0,-94019.0,-113592.0,113592.0
2013-10-29,100707.0,0.0,6550.0,0.0,27868.0,0.0,0.0,-26125.0,0.0,-109001.0,-135126.0,135125.0
2013-11-05,87689.0,0.0,3320.0,0.0,28569.0,0.0,0.0,-27548.0,0.0,-92029.0,-119577.0,119578.0
2013-11-12,55456.0,0.0,5405.0,0.0,29247.0,0.0,0.0,-19549.0,0.0,-70558.0,-90107.0,90108.0
2013-11-19,44291.0,0.0,5319.0,0.0,27549.0,0.0,0.0,-12312.0,0.0,-64847.0,-77159.0,77159.0
2013-11-26,31735.0,0.0,1942.0,0.0,20492.0,0.0,6199.0,0.0,0.0,-60369.0,-60369.0,60368.0
2013-12-03,26774.0,0.0,16.0,0.0,21762.0,0.0,11689.0,0.0,0.0,-60241.0,-60241.0,60241.0
2013-12-10,33449.0,0.0,2284.0,0.0,23454.0,0.0,9285.0,0.0,0.0,-68471.0,-68471.0,68472.0
2013-12-17,32524.0,0.0,1603.0,0.0,22003.0,0.0,10363.0,0.0,0.0,-66493.0,-66493.0,66493.0
2013-12-24,28702.0,0.0,0.0,-854.0,25884.0,0.0,11568.0,0.0,0.0,-65300.0,-66154.0,66154.0
2013-12-31,34104.0,0.0,593.0,0.0,24211.0,0.0,7060.0,0.0,0.0,-65969.0,-65969.0,65968.0
2014-01-07,40229.0,0.0,1775.0,0.0,26250.0,0.0,4154.0,0.0,0.0,-72407.0,-72407.0,72408.0
2014-01-14,43277.0,0.0,185.0,0.0,27687.0,0.0,6687.0,0.0,0.0,-77835.0,-77835.0,77836.0
2014-01-21,43353.0,0.0,0.0,-1530.0,28924.0,0.0,6120.0,0.0,0.0,-76867.0,-78397.0,78397.0
2014-01-28,60672.0,0.0,0.0,-1370.0,29604.0,0.0,0.0,-10513.0,0.0,-78394.0,-90277.0,90276.0
2014-02-04,59408.0,0.0,800.0,0.0,28967.0,0.0,0.0,-6356.0,0.0,-82818.0,-89174.0,89175.0
2014-02-11,69291.0,0.0,984.0,0.0,29698.0,0.0,0.0,-9175.0,0.0,-90799.0,-99974.0,99973.0
2014-02-18,90942.0,0.0,6143.0,0.0,28743.0,0.0,0.0,-29265.0,0.0,-96563.0,-125828.0,125828.0
2014-02-25,113911.0,0.0,8509.0,0.0,27404.0,0.0,0.0,-39564.0,0.0,-110259.0,-149823.0,149824.0
2014-03-04,118241.0,0.0,5699.0,0.0,29097.0,0.0,0.0,-46327.0,0.0,-106711.0,-153038.0,153037.0
2014-03-11,123007.0,0.0,5846.0,0.0,29260.0,0.0,0.0,-49312.0,0.0,-108801.0,-158113.0,158113.0
2014-03-18,138429.0,0.0,8156.0,0.0,33776.0,0.0,0.0,-64662.0,0.0,-115699.0,-180361.0,180361.0
2014-03-25,120042.0,0.0,11039.0,0.0,25489.0,0.0,0.0,-28204.0,0.0,-128367.0,-156571.0,156570.0
2014-04-01,106354.0,0.0,14592.0,0.0,20766.0,0.0,0.0,-25283.0,0.0,-116431.0,-141714.0,141712.0
2014-04-08,98492.0,0.0,13114.0,0.0,22395.0,0.0,0.0,-26411.0,0.0,-107589.0,-134000.0,134001.0
2014-04-15,90137.0,0.0,7822.0,0.0,23420.0,0.0,0.0,-17767.0,0.0,-103614.0,-121381.0,121379.0
2014-04-22,90572.0,0.0,8689.0,0.0,20087.0,0.0,0.0,-17307.0,0.0,-102039.0,-119346.0,119348.0
2014-04-29,89954.0,0.0,11191.0,0.0,22142.0,0.0,0.0,-19899.0,0.0,-103387.0,-123286.0,123287.0
2014-05-06,102895.0,0.0,12249.0,0.0,24251.0,0.0,0.0,-23041.0,0.0,-116354.0,-139395.0,139395.0
2014-05-13,94329.0,0.0,10415.0,0.0,24748.0,0.0,0.0,-29720.0,0.0,-99771.0,-129491.0,129492.0
2014-05-20,90358.0,0.0,9768.0,0.0,26724.0,0.0,0.0,-29076.0,0.0,-97773.0,-126849.0,126850.0
2014-05-27,68393.0,0.0,5365.0,0.0,24317.0,0.0,0.0,-15938.0,0.0,-82136.0,-98074.0,98075.0
2014-06-03,51064.0,0.0,3042.0,0.0,25831.0,0.0,0.0,-13727.0,0.0,-66211.0,-79938.0,79937.0
2014-06-10,51280.0,0.0,2012.0,0.0,24694.0,0.0,0.0,-12296.0,0.0,-65690.0,-77986.0,77986.0
2014-06-17,66572.0,0.0,11.0,0.0,28082.0,0.0,0.0,-15841.0,0.0,-78825.0,-94666.0,94665.0
2014-06-24,114356.0,0.0,10406.0,0.0,31884.0,0.0,0.0,-38631.0,0.0,-118015.0,-156646.0,156646.0
2014-07-01,136929.0,0.0,14829.0,0.0,31375.0,0.0,0.0,-53712.0,0.0,-129422.0,-183134.0,183133.0
2014-07-08,144272.0,0.0,16377.0,0.0,25819.0,0.0,0.0,-58261.0,0.0,-128206.0,-186467.0,186468.0
2014-07-15,131971.0,0.0,15416.0,0.0,28201.0,0.0,0.0,-54313.0,0.0,-121276.0,-175589.0,175588.0
2014-07-22,136120.0,0.0,14573.0,0.0,30576.0,0.0,0.0,-57147.0,0.0,-124122.0,-181269.0,181269.0
2014-07-29,122092.0,0.0,9944.0,0.0,32681.0,0.0,0.0,-55292.0,0.0,-109425.0,-164717.0,164717.0
2014-08-05,104111.0,0.0,10387.0,0.0,29763.0,0.0,0.0,-47014.0,0.0,-97247.0,-144261.0,144261.0
2014-08-12,133708.0,0.0,12989.0,0.0,32251.0,0.0,0.0,-56406.0,0.0,-122543.0,-178949.0,178948.0
2014-08-19,116916.0,0.0,4630.0,0.0,35902.0,0.0,0.0,-54095.0,0.0,-103353.0,-157448.0,157448.0
2014-08-26,92734.0,0.0,10483.0,0.0,32897.0,0.0,0.0,-41755.0,0.0,-94360.0,-136115.0,136114.0
2014-09-02,74031.0,0.0,7470.0,0.0,31794.0,0.0,0.0,-37476.0,0.0,-75818.0,-113294.0,113295.0
2014-09-09,71376.0,0.0,3129.0,0.0,30908.0,0.0,0.0,-37015.0,0.0,-68398.0,-105413.0,105413.0
2014-09-16,55716.0,0.0,4852.0,0.0,26945.0,0.0,0.0,-30557.0,0.0,-56957.0,-87514.0,87513.0
2014-09-23,44265.0,0.0,1457.0,0.0,26490.0,0.0,0.0,-26683.0,0.0,-45530.0,-72213.0,72212.0
2014-09-30,37743.0,0.0,0.0,-3214.0,29339.0,0.0,0.0,-30037.0,0.0,-33832.0,-67083.0,67082.0
2014-10-07,37275.0,0.0,0.0,-2511.0,29693.0,0.0,0.0,-28485.0,0.0,-35972.0,-66968.0,66968.0
2014-10-14,51994.0,0.0,0.0,-6463.0,35366.0,0.0,0.0,-31115.0,0.0,-49782.0,-87360.0,87360.0
2014-10-21,75273.0,0.0,0.0,-3868.0,36006.0,0.0,0.0,-43651.0,0.0,-63759.0,-111278.0,111279.0
2014-10-28,70298.0,0.0,0.0,-2449.0,34224.0,0.0,0.0,-45906.0,0.0,-56166.0,-104521.0,104522.0
2014-11-04,45072.0,0.0,0.0,-7357.0,16166.0,0.0,0.0,-30850.0,0.0,-23031.0,-61238.0,61238.0
2014-11-11,38673.0,0.0,0.0,-5544.0,16083.0,0.0,0.0,-30522.0,0.0,-18689.0,-54755.0,54756.0
2014-11-18,60307.0,0.0,0.0,-10451.0,24569.0,0.0,0.0,-36513.0,0.0,-37911.0,-84875.0,84876.0
2014-11-25,66228.0,0.0,0.0,-7265.0,25250.0,0.0,0.0,-37948.0,0.0,-46266.0,-91479.0,91478.0
2014-12-02,79497.0,0.0,0.0,-32.0,25254.0,0.0,0.0,-45638.0,0.0,-59081.0,-104751.0,104751.0
2014-12-09,104532.0,0.0,792.0,0.0,31053.0,0.0,0.0,-57121.0,0.0,-79256.0,-136377.0,136377.0
2014-12-16,103738.0,0.0,0.0,-3334.0,32636.0,0.0,0.0,-60031.0,0.0,-73010.0,-136375.0,136374.0
2014-12-23,93099.0,0.0,0.0,-6589.0,32099.0,0.0,0.0,-48731.0,0.0,-69878.0,-125198.0,125198.0
2014-12-30,98391.0,0.0,0.0,-3162.0,32752.0,0.0,0.0,-52873.0,0.0,-75108.0,-131143.0,131143.0
2015-01-06,106734.0,0.0,0.0,-243.0,31631.0,0.0,0.0,-57667.0,0.0,-80454.0,-138364.0,138365.0
2015-01-13,114728.0,0.0,6302.0,0.0,33823.0,0.0,0.0,-63888.0,0.0,-90967.0,-154855.0,154853.0
2015-01-20,145732.0,0.0,13071.0,0.0,42969.0,0.0,0.0,-87963.0,0.0,-113809.0,-201772.0,201772.0
2015-01-27,167693.0,0.0,16874.0,0.0,43544.0,0.0,0.0,-94907.0,0.0,-133204.0,-228111.0,228111.0
2015-02-03,161998.0,0.0,18848.0,0.0,41098.0,0.0,0.0,-89687.0,0.0,-132258.0,-221945.0,221944.0
2015-02-10,133964.0,0.0,16705.0,0.0,39019.0,0.0,0.0,-77633.0,0.0,-112056.0,-189689.0,189688.0
2015-02-17,110164.0,0.0,13206.0,0.0,36427.0,0.0,0.0,-72860.0,0.0,-86937.0,-159797.0,159797.0
2015-02-24,103528.0,0.0,11625.0,0.0,35337.0,0.0,0.0,-68300.0,0.0,-82190.0,-150490.0,150490.0
2015-03-03,87966.0,0.0,8586.0,0.0,40547.0,0.0,0.0,-62583.0,0.0,-74516.0,-137099.0,137099.0
2015-03-10,64925.0,0.0,8478.0,0.0,32304.0,0.0,0.0,-49297.0,0.0,-56410.0,-105707.0,105707.0
2015-03-17,35121.0,0.0,4423.0,0.0,34679.0,0.0,0.0,-41362.0,0.0,-32861.0,-74223.0,74223.0
2015-03-24,31653.0,0.0,0.0,-482.0,42603.0,0.0,0.0,-43637.0,0.0,-30137.0,-74256.0,74256.0
2015-03-31,45676.0,0.0,1392.0,0.0,42950.0,0.0,0.0,-51032.0,0.0,-38985.0,-90017.0,90018.0
2015-04-07,65366.0,0.0,7440.0,0.0,45580.0,0.0,0.0,-62349.0,0.0,-56037.0,-118386.0,118386.0
2015-04-14,57603.0,0.0,5223.0,0.0,51146.0,0.0,0.0,-62163.0,0.0,-51809.0,-113972.0,113972.0
2015-04-21,58466.0,0.0,3682.0,0.0,53788.0,0.0,0.0,-55572.0,0.0,-60365.0,-115937.0,115936.0
2015-04-28,60653.0,0.0,5360.0,0.0,49249.0,0.0,0.0,-54810.0,0.0,-60451.0,-115261.0,115262.0
2015-05-05,31661.0,0.0,1854.0,0.0,47420.0,0.0,0.0,-40634.0,0.0,-40302.0,-80936.0,80935.0
2015-05-12,36150.0,0.0,715.0,0.0,46583.0,0.0,0.0,-43324.0,0.0,-40124.0,-83448.0,83448.0
2015-05-19,86672.0,0.0,10310.0,0.0,43579.0,0.0,0.0,-77418.0,0.0,-63142.0,-140560.0,140561.0
2015-05-26,73025.0,0.0,5469.0,0.0,38104.0,0.0,0.0,-75192.0,0.0,-41405.0,-116597.0,116598.0
2015-06-02,68908.0,0.0,4342.0,0.0,42730.0,0.0,0.0,-75387.0,0.0,-40592.0,-115979.0,115980.0
2015-06-09,44717.0,0.0,4102.0,0.0,34663.0,0.0,0.0,-62449.0,0.0,-21034.0,-83483.0,83482.0
2015-06-16,42818.0,0.0,1678.0,0.0,38795.0,0.0,0.0,-61331.0,0.0,-21960.0,-83291.0,83291.0
2015-06-23,47671.0,0.0,6412.0,0.0,51083.0,0.0,0.0,-78595.0,0.0,-26572.0,-105167.0,105166.0
2015-06-30,21480.0,0.0,8310.0,0.0,48292.0,0.0,0.0,-66548.0,0.0,-11535.0,-78083.0,78082.0
2015-07-07,7574.0,0.0,2461.0,0.0,43035.0,0.0,0.0,-55336.0,2266.0,0.0,-55336.0,55336.0
2015-07-14,4633.0,0.0,1339.0,0.0,44351.0,0.0,0.0,-54018.0,3695.0,0.0,-54018.0,54018.0
2015-07-21,0.0,-11345.0,0.0,-5943.0,34913.0,0.0,0.0,-42007.0,24381.0,0.0,-59295.0,59294.0
2015-07-28,0.0,-11334.0,0.0,-12463.0,35212.0,0.0,0.0,-39718.0,28302.0,0.0,-63515.0,63514.0
2015-08-04,0.0,-10293.0,0.0,-14398.0,37941.0,0.0,0.0,-42219.0,28969.0,0.0,-66910.0,66910.0
2015-08-11,0.0,-2794.0,0.0,-7579.0,35096.0,0.0,0.0,-47202.0,22477.0,0.0,-57575.0,57573.0
2015-08-18,12764.0,0.0,0.0,-11351.0,32309.0,0.0,0.0,-51434.0,17712.0,0.0,-62785.0,62785.0
2015-08-25,44271.0,0.0,0.0,-8343.0,32445.0,0.0,0.0,-72341.0,3967.0,0.0,-80684.0,80683.0
2015-09-01,44416.0,0.0,0.0,-3332.0,33357.0,0.0,0.0,-70337.0,0.0,-4104.0,-77773.0,77773.0
2015-09-08,28286.0,0.0,0.0,-3092.0,31523.0,0.0,0.0,-58130.0,1412.0,0.0,-61222.0,61221.0
2015-09-15,6866.0,0.0,0.0,-6047.0,29225.0,0.0,0.0,-43086.0,13043.0,0.0,-49133.0,49134.0
2015-09-22,21525.0,0.0,0.0,-3680.0,37837.0,0.0,0.0,-56763.0,1079.0,0.0,-60443.0,60441.0
2015-09-29,41849.0,0.0,0.0,-2986.0,36898.0,0.0,0.0,-65288.0,0.0,-10472.0,-78746.0,78747.0
2015-10-06,49822.0,0.0,2214.0,0.0,42998.0,0.0,0.0,-71357.0,0.0,-23678.0,-95035.0,95034.0
2015-10-13,82546.0,0.0,1573.0,0.0,43987.0,0.0,0.0,-86853.0,0.0,-41253.0,-128106.0,128106.0
2015-10-20,121804.0,0.0,12152.0,0.0,40996.0,0.0,0.0,-110046.0,0.0,-64906.0,-174952.0,174952.0
2015-10-27,120645.0,0.0,8752.0,0.0,42083.0,0.0,0.0,-109833.0,0.0,-61648.0,-171481.0,171480.0
2015-11-03,72075.0,0.0,9730.0,0.0,41575.0,0.0,0.0,-91185.0,0.0,-32195.0,-123380.0,123380.0
2015-11-10,21530.0,0.0,4576.0,0.0,43246.0,0.0,0.0,-67125.0,0.0,-2228.0,-69353.0,69352.0
2015-11-17,0.0,-8989.0,0.0,-4498.0,37952.0,0.0,0.0,-51479.0,27014.0,0.0,-64966.0,64966.0
2015-11-24,0.0,-14655.0,0.0,-3660.0,34898.0,0.0,0.0,-43691.0,27107.0,0.0,-62006.0,62005.0
2015-12-01,0.0,-17949.0,0.0,-5991.0,30989.0,0.0,0.0,-33617.0,26567.0,0.0,-57557.0,57556.0
2015-12-08,0.0,-14089.0,0.0,-4953.0,38586.0,0.0,0.0,-38316.0,18772.0,0.0,-57358.0,57358.0
2015-12-15,0.0,-21881.0,0.0,-4544.0,42194.0,0.0,0.0,-41267.0,25497.0,0.0,-67692.0,67691.0
2015-12-22,0.0,-14902.0,0.0,-3603.0,47085.0,0.0,0.0,-54433.0,25853.0,0.0,-72938.0,72938.0
2015-12-29,0.0,-24263.0,0.0,-3250.0,47573.0,0.0,0.0,-43487.0,23427.0,0.0,-71000.0,71000.0
2016-01-05,0.0,-13577.0,0.0,-6767.0,44164.0,0.0,0.0,-44262.0,20441.0,0.0,-64606.0,64605.0
2016-01-12,902.0,0.0,0.0,-988.0,47345.0,0.0,0.0,-50264.0,3005.0,0.0,-51252.0,51252.0
2016-01-19,1934.0,0.0,0.0,-3406.0,45139.0,0.0,0.0,-47605.0,3938.0,0.0,-51011.0,51011.0
2016-01-26,23849.0,0.0,899.0,0.0,44882.0,0.0,0.0,-53265.0,0.0,-16365.0,-69630.0,69630.0
2016-02-02,35620.0,0.0,4845.0,0.0,48244.0,0.0,0.0,-59485.0,0.0,-29224.0,-88709.0,88709.0
2016-02-09,72912.0,0.0,6246.0,0.0,52474.0,0.0,0.0,-76849.0,0.0,-54782.0,-131631.0,131632.0
2016-02-16,93934.0,0.0,14795.0,0.0,54692.0,0.0,0.0,-94385.0,0.0,-69035.0,-163420.0,163421.0
2016-02-23,123566.0,0.0,17934.0,0.0,55413.0,0.0,0.0,-113869.0,0.0,-83044.0,-196913.0,196913.0
2016-03-01,122539.0,0.0,19133.0,0.0,61078.0,0.0,0.0,-120192.0,0.0,-82557.0,-202749.0,202750.0
2016-03-08,148266.0,0.0,20685.0,0.0,64591.0,0.0,0.0,-135869.0,0.0,-97673.0,-233542.0,233542.0
2016-03-15,146805.0,0.0,16483.0,0.0,56618.0,0.0,0.0,-132343.0,0.0,-87563.0,-219906.0,219906.0
2016-03-22,161610.0,0.0,21257.0,0.0,54729.0,0.0,0.0,-138515.0,0.0,-99083.0,-237598.0,237596.0
2016-03-29,164946.0,0.0,18716.0,0.0,49169.0,0.0,0.0,-131043.0,0.0,-101787.0,-232830.0,232831.0
2016-04-05,163589.0,0.0,17065.0,0.0,49760.0,0.0,0.0,-134527.0,0.0,-95885.0,-230412.0,230414.0
2016-04-12,184218.0,0.0,18005.0,0.0,58506.0,0.0,0.0,-151301.0,0.0,-109428.0,-260729.0,260729.0
2016-04-19,188030.0,0.0,23047.0,0.0,57539.0,0.0,0.0,-153985.0,0.0,-114630.0,-268615.0,268616.0
2016-04-26,184087.0,0.0,20156.0,0.0,59256.0,0.0,0.0,-151357.0,0.0,-112142.0,-263499.0,263499.0
2016-05-03,233638.0,0.0,23564.0,0.0,66258.0,0.0,0.0,-177537.0,0.0,-145924.0,-323461.0,323460.0
2016-05-10,225884.0,0.0,20881.0,0.0,67524.0,0.0,0.0,-165557.0,0.0,-148732.0,-314289.0,314289.0
2016-05-17,227651.0,0.0,24240.0,0.0,70999.0,0.0,0.0,-157423.0,0.0,-165467.0,-322890.0,322890.0
2016-05-24,169491.0,0.0,19964.0,0.0,64584.0,0.0,0.0,-103247.0,0.0,-150792.0,-254039.0,254039.0
2016-05-31,155776.0,0.0,18125.0,0.0,59861.0,0.0,0.0,-98828.0,0.0,-134934.0,-233762.0,233762.0
2016-06-07,186562.0,0.0,15087.0,0.0,64115.0,0.0,0.0,-125419.0,0.0,-140346.0,-265765.0,265764.0
2016-06-14,240862.0,0.0,17013.0,0.0,65177.0,0.0,0.0,-154587.0,0.0,-168466.0,-323053.0,323052.0
2016-06-21,256898.0,0.0,18417.0,0.0,59627.0,0.0,0.0,-152246.0,0.0,-182696.0,-334942.0,334942.0
2016-06-28,273179.0,0.0,24289.0,0.0,56604.0,0.0,0.0,-155428.0,0.0,-198644.0,-354072.0,354072.0
2016-07-05,286921.0,0.0,24263.0,0.0,60825.0,0.0,0.0,-155215.0,0.0,-216794.0,-372009.0,372009.0
2016-07-12,271529.0,0.0,28095.0,0.0,57739.0,0.0,0.0,-147389.0,0.0,-209973.0,-357362.0,357363.0
2016-07-19,264498.0,0.0,29961.0,0.0,54291.0,0.0,0.0,-140609.0,0.0,-208140.0,-348749.0,348750.0
2016-07-26,256930.0,0.0,30217.0,0.0,48575.0,0.0,0.0,-138932.0,0.0,-196790.0,-335722.0,335722.0
2016-08-02,267289.0,0.0,30108.0,0.0,58975.0,0.0,0.0,-150852.0,0.0,-205520.0,-356372.0,356372.0
2016-08-09,255773.0,0.0,26977.0,0.0,56948.0,0.0,0.0,-140172.0,0.0,-199527.0,-339699.0,339698.0
2016-08-16,253676.0,0.0,27697.0,0.0,58762.0,0.0,0.0,-143552.0,0.0,-196583.0,-340135.0,340135.0
2016-08-23,264954.0,0.0,23362.0,0.0,57745.0,0.0,0.0,-143208.0,0.0,-202853.0,-346061.0,346061.0
2016-08-30,238152.0,0.0,26182.0,0.0,53556.0,0.0,0.0,-138111.0,0.0,-179779.0,-317890.0,317890.0
2016-09-06,278994.0,0.0,22413.0,0.0,51129.0,0.0,0.0,-156686.0,0.0,-195851.0,-352537.0,352536.0
2016-09-13,248858.0,0.0,27011.0,0.0,53468.0,0.0,0.0,-151206.0,0.0,-178130.0,-329336.0,329337.0
2016-09-20,219134.0,0.0,35604.0,0.0,53521.0,0.0,0.0,-140680.0,0.0,-167580.0,-308260.0,308259.0
2016-09-27,261892.0,0.0,23368.0,0.0,49230.0,0.0,0.0,-152709.0,0.0,-181781.0,-334490.0,334490.0
2016-10-04,205176.0,0.0,28047.0,0.0,56471.0,0.0,0.0,-128450.0,0.0,-161244.0,-289694.0,289694.0
2016-10-11,153776.0,0.0,27576.0,0.0,56821.0,0.0,0.0,-113571.0,0.0,-124603.0,-238174.0,238173.0
2016-10-18,137260.0,0.0,25364.0,0.0,57635.0,0.0,0.0,-105924.0,0.0,-114335.0,-220259.0,220259.0
2016-10-25,151807.0,0.0,22184.0,0.0,60607.0,0.0,0.0,-111244.0,0.0,-123353.0,-234597.0,234598.0
2016-11-01,172532.0,0.0,24490.0,0.0,52375.0,0.0,0.0,-126103.0,0.0,-123293.0,-249396.0,249397.0
2016-11-08,176374.0,0.0,29143.0,0.0,46775.0,0.0,0.0,-129815.0,0.0,-122475.0,-252290.0,252292.0
2016-11-15,132064.0,0.0,24579.0,0.0,42674.0,0.0,0.0,-100464.0,0.0,-98855.0,-199319.0,199317.0
2016-11-22,121235.0,0.0,27074.0,0.0,37480.0,0.0,0.0,-94258.0,0.0,-91531.0,-185789.0,185789.0
2016-11-29,103392.0,0.0,17281.0,0.0,39315.0,0.0,0.0,-87500.0,0.0,-72487.0,-159987.0,159988.0
2016-12-06,80814.0,0.0,20477.0,0.0,46841.0,0.0,0.0,-80504.0,0.0,-67629.0,-148133.0,148132.0
2016-12-13,68905.0,0.0,22906.0,0.0,51271.0,0.0,0.0,-78875.0,0.0,-64205.0,-143080.0,143082.0
2016-12-20,53911.0,0.0,21697.0,0.0,49706.0,0.0,0.0,-77600.0,0.0,-47716.0,-125316.0,125314.0
2016-12-27,41247.0,0.0,21506.0,0.0,49937.0,0.0,0.0,-73706.0,0.0,-38985.0,-112691.0,112690.0
2017-01-03,34560.0,0.0,22087.0,0.0,55557.0,0.0,0.0,-72497.0,0.0,-39709.0,-112206.0,112204.0
2017-01-10,54399.0,0.0,16625.0,0.0,52126.0,0.0,0.0,-72642.0,0.0,-50509.0,-123151.0,123150.0
2017-01-17,59936.0,0.0,15619.0,0.0,46945.0,0.0,0.0,-75580.0,0.0,-46919.0,-122499.0,122500.0
2017-01-24,59679.0,0.0,16444.0,0.0,47644.0,0.0,0.0,-83708.0,0.0,-40060.0,-123768.0,123767.0
2017-01-31,72067.0,0.0,13128.0,0.0,47026.0,0.0,0.0,-86609.0,0.0,-45612.0,-132221.0,132221.0
2017-02-07,75727.0,0.0,16875.0,0.0,45642.0,0.0,0.0,-90867.0,0.0,-47378.0,-138245.0,138244.0
2017-02-14,67982.0,0.0,18298.0,0.0,42455.0,0.0,0.0,-89720.0,0.0,-39015.0,-128735.0,128735.0
2017-02-21,82464.0,0.0,15656.0,0.0,46789.0,0.0,0.0,-97380.0,0.0,-47530.0,-144910.0,144909.0
2017-02-28,121720.0,0.0,16307.0,0.0,46385.0,0.0,0.0,-111045.0,0.0,-73366.0,-184411.0,184412.0
2017-03-07,93893.0,0.0,20504.0,0.0,37608.0,0.0,0.0,-99888.0,0.0,-52116.0,-152004.0,152005.0
2017-03-14,49835.0,0.0,19430.0,0.0,47898.0,0.0,0.0,-89363.0,0.0,-27800.0,-117163.0,117163.0
2017-03-21,65971.0,0.0,13044.0,0.0,56166.0,0.0,0.0,-105679.0,0.0,-29501.0,-135180.0,135181.0
2017-03-28,99150.0,0.0,16612.0,0.0,44738.0,0.0,0.0,-119661.0,0.0,-40838.0,-160499.0,160500.0
2017-04-04,115605.0,0.0,16032.0,0.0,45578.0,0.0,0.0,-129533.0,0.0,-47682.0,-177215.0,177215.0
2017-04-11,140407.0,0.0,15016.0,0.0,36724.0,0.0,0.0,-140277.0,0.0,-51870.0,-192147.0,192147.0
2017-04-18,161263.0,0.0,14982.0,0.0,39080.0,0.0,0.0,-152491.0,0.0,-62834.0,-215325.0,215325.0
2017-04-25,165281.0,0.0,15061.0,0.0,30979.0,0.0,0.0,-156776.0,0.0,-54545.0,-211321.0,211321.0
